Title,Year,Rating,Budget,Revenue,Profit,Runtime,genres,production_companies,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Romance,Scifi,Thriller,War,pixaranimationstudios,warnerbros,paramountpictures,columbiapictures,metrogoldwynmayer,universalpictures,lucasfilm,waltdisneypictures,marvelstudios,dccomics
Philadelphia,1993,7.6,26000000,206678440,180678440,125,Drama,"TriStar Pictures,Clinica Estetico",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pelican Brief,1993,6.3,45000000,195268056,150268056,141,"Drama,Mystery,Thriller,Crime",Warner Bros.,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
In the Line of Fire,1993,6.8,40000000,176997168,136997168,128,"Action,Drama,Thriller,Crime,Mystery","Castle Rock Entertainment,Columbia Pictures Corporation",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Demolition Man,1993,6.4,57000000,159055768,102055768,115,"Crime,Action,Scifi","Silver Pictures,Warner Bros.",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cool Runnings,1993,6.8,14000000,154864401,140864401,98,Comedy,Walt Disney,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free Willy,1993,6,20000000,153698625,133698625,112,"Family,Adventure","Canal Plus,Regency Enterprises,Alcor Films,Warner Bros.,Donner/Shuler-Donner Productions",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Last Action Hero,1993,6.1,85000000,137298489,52298489,130,"Adventure,Fantasy,Action,Comedy,Family","Columbia Pictures Corporation,Oak Productions",1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A Perfect World,1993,7.2,30000000,135130999,105130999,138,"Crime,Drama,Thriller","Malpaso Productions,Warner Bros.",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hot Shots! Part Deux,1993,6.2,25000000,133752825,108752825,86,"Action,Comedy,War","Twentieth Century Fox Film Corporation,Sidley Wright & Associates",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beethoven's 2nd,1993,5,15000000,118243066,103243066,89,"Family,Comedy","Universal Pictures,Northern Lights Entertainment",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dennis the Menace,1993,5.5,35000000,117270765,82270765,94,"Family,Comedy","Hughes Entertainment,Warner Bros. Family Entertainment,Warner Bros.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Piano,1993,7.1,7000000,116700000,109700000,121,"Drama,Romance","New South Wales Film & Television Office,The Australian Film Commission,CiBy 2000,Jan Chapman Productions",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sliver,1993,4.9,40000000,116300000,76300000,108,"Drama,Thriller","Paramount Pictures,Robert Evans Company",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Nightmare Before Christmas,1993,7.6,18000000,75634409,57634409,76,"Fantasy,Animation,Family","Tim Burton Productions,Skellington Productions Inc.,Touchstone Pictures",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Target,1993,6.1,18000000,74189677,56189677,97,"Action,Adventure,Crime,Thriller","Universal Pictures,Renaissance Pictures,Alphaville Films",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Groundhog Day,1993,7.4,14600000,70906973,56306973,101,"Romance,Fantasy,Drama,Comedy",Columbia Pictures,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
In the Name of the Father,1993,7.6,13000000,65796862,52796862,133,Drama,"Universal Pictures,Hell's Kitchen Films",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dragon: The Bruce Lee Story,1993,6.8,14000000,63513743,49513743,120,Drama,"Universal Pictures,Raffaella De Laurentiis Productions",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sister Act 2: Back in the Habit,1993,5.9,38000000,57319029,19319029,107,"Music,Comedy",Touchstone Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tombstone,1993,7.4,25000000,56505065,31505065,130,"Action,Adventure,Drama,History,Western","Hollywood Pictures,Cinergi Pictures Entertainment",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Three Musketeers,1993,6.2,30000000,53898845,23898845,105,"Action,Adventure,Comedy","Walt Disney Pictures,Caravan Pictures",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Good Son,1993,6.2,17000000,44456478,27456478,87,"Drama,Horror,Thriller",Twentieth Century Fox Film Corporation,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles III,1993,5.1,21000000,42000000,21000000,96,"Action,Adventure,Comedy,Family,Fantasy,Scifi","New Line Cinema,Golden Harvest Pictures,Clearwater Holdings Limited",1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Falling Down,1993,7.2,25000000,40903593,15903593,113,"Crime,Drama,Thriller","Regency Enterprises,Alcor Films,Canal+,Warner Bros.",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hocus Pocus,1993,6.5,28000000,39514713,11514713,96,"Comedy,Family,Fantasy",Walt Disney Pictures,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alive,1993,6.7,32000000,36733909,4733909,120,"Action,Adventure,Drama,Thriller","Paramount Pictures,Touchstone Pictures",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Carlito's Way,1993,7.7,30000000,36516012,6516012,144,"Action,Crime,Drama,Thriller","Universal Pictures,Epic Productions,Bregman/Baer Productions",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Robin Hood: Men in Tights,1993,6.4,20000000,35739755,15739755,104,Comedy,"Gaumont,Twentieth Century Fox Film Corporation,Brooksfilms",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Age of Innocence,1993,7,34000000,32255440,-1744560,139,"Drama,Romance",Columbia Pictures,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Menace II Society,1993,7.2,3500000,27900000,24400000,97,"Drama,Action,Crime",New Line Cinema,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Remains of the Day,1993,7.5,11500000,23237911,11737911,134,"Drama,Romance","Columbia Pictures,Merchant Ivory Productions",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Rudy,1993,7.2,12000000,22750363,10750363,114,Drama,TriStar Pictures,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario Bros.,1993,4,48000000,20915465,-27084535,104,"Adventure,Comedy,Family,Fantasy","Hollywood Pictures,Cinergi Pictures Entertainment,Allied Filmmakers,Walt Disney,Nintendo",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire in the Sky,1993,6.5,19885552,19724334,-161218,109,"Drama,Horror,Thriller,Mystery",Paramount Pictures,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A Bronx Tale,1993,7.4,22000000,17287898,-4712102,121,"Drama,Crime","HBO Films,Savoy Pictures",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Goes to Hell: The Final Friday,1993,4.2,3000000,15938065,12938065,87,"Fantasy,Horror,Thriller","New Line Cinema,Sean S. Cunningham Films",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
True Romance,1993,7.5,12500000,12281551,-218449,120,"Action,Thriller,Crime,Romance","Davis-Films,August Entertainment,Warner Bros.,Morgan Creek Productions",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
So I Married an Axe Murderer,1993,6.1,20000000,11585483,-8414517,93,"Comedy,Crime,Romance",TriStar Pictures,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan Murder Mystery,1993,7.1,13500000,11285588,-2214412,104,"Comedy,Mystery",TriStar Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoboCop 3,1993,4.2,22000000,10696210,-11303790,104,"Action,Adventure,Crime,Scifi,Thriller",Orion Pictures,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
What's Eating Gilbert Grape,1993,7.5,11000000,10032765,-967235,118,"Romance,Drama",Paramount Pictures,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Leprechaun,1993,5.1,900000,8556940,7656940,92,"Comedy,Horror,Thriller",Trimark Pictures,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dazed and Confused,1993,7.4,6900000,7993039,1093039,102,"Comedy,Drama","Gramercy Pictures,Alphaville Productions,The Criterion Collection",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman: Mask of the Phantasm,1993,7.4,6000000,5617391,-382609,76,"Action,Adventure,Animation,Family","DC Comics,Warner Bros.",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Kalifornia,1993,6.5,9000000,2395231,-6604769,117,"Thriller,Crime","Propaganda Films,Kouf/Bigelow Productions",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Body Snatchers,1993,5.8,13000000,428868,-12571132,87,"Horror,Scifi,Thriller","Warner Bros.,Dorset Productions,Robert H. Solo Productions",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Killing Zoe,1993,6.1,1500000,418961,-1081039,96,"Action,Crime,Drama,Thriller",Live Entertainment,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aladdin,1992,7.4,28000000,504050219,476050219,90,"Animation,Family,Comedy,Adventure,Fantasy,Romance",Walt Disney Pictures,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Bodyguard,1992,6.2,25000000,411006740,386006740,129,"Thriller,Action,Drama,Music,Romance","Tig Productions,Warner Bros.,Kasdan Pictures",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Home Alone 2: Lost in New York,1992,6.3,18000000,358991681,340991681,120,"Comedy,Family,Adventure,Crime","Twentieth Century Fox Film Corporation,Hughes Entertainment",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic Instinct,1992,6.5,49000000,352927224,303927224,127,"Thriller,Mystery","TriStar Pictures,Canal+,Carolco Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lethal Weapon 3,1992,6.4,35000000,321731527,286731527,118,"Adventure,Action,Comedy,Thriller,Crime","Silver Pictures,Warner Bros.",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Batman Returns,1992,6.6,80000000,280000000,200000000,126,"Action,Fantasy","PolyGram Filmed Entertainment,Warner Bros.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Few Good Men,1992,7.1,40000000,243240178,203240178,138,Drama,David Brown Productions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sister Act,1992,6.5,31000000,231605150,200605150,100,"Music,Comedy",Touchstone Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dracula,1992,7.1,40000000,215862692,175862692,128,"Romance,Horror","American Zoetrope,Columbia Pictures Corporation,Osiris Films",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Patriot Games,1992,6.4,45000000,178051587,133051587,117,"Drama,Action,Thriller,Crime","Paramount Pictures,Mace Neufeld Productions",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Alien�_,1992,6.2,50000000,159773545,109773545,114,"Scifi,Action,Horror","Twentieth Century Fox Film Corporation,Brandywine Productions",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Under Siege,1992,6.1,35000000,156563139,121563139,103,"Action,Thriller","Regency Enterprises,Alcor Films,Canal+,Warner Bros.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Death Becomes Her,1992,6.3,55000000,149022650,94022650,104,"Fantasy,Comedy",Universal Pictures,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Far and Away,1992,6.3,60000000,137783840,77783840,140,"Adventure,Drama,Romance,Western","Imagine Entertainment,Universal Pictures",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Scent of a Woman,1992,7.3,31000000,134095253,103095253,157,Drama,"Universal Pictures,City Light Films",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wayne's World,1992,6.5,20000000,121697323,101697323,94,"Music,Comedy",Paramount Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A League of Their Own,1992,6.8,40000000,107458785,67458785,128,Comedy,"Columbia Pictures Corporation,Parkway Productions",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Last of the Mohicans,1992,7.1,40000000,75505856,35505856,112,"Action,Adventure,Drama,History,Romance,War",Morgan Creek Productions,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Boomerang,1992,5.4,40000000,70100000,30100000,117,"Comedy,Romance",Paramount Pictures,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
My Cousin Vinny,1992,7.3,11000000,64088552,53088552,120,"Comedy,Drama","Twentieth Century Fox Film Corporation,Palo Vista Productions,Peter V. Miller Investment Corp.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crying Game,1992,6.9,3705538,62548947,58843409,112,"Romance,Crime,Drama,Thriller","Miramax Films,Channel Four Films,Palace Pictures,Nippon Film Development and Finance Inc.,Eurotrustees,British Screen Productions",0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Honey I Blew Up the Kid,1992,4.8,40000000,58662452,18662452,89,"Adventure,Comedy,Family,Scifi","Walt Disney Pictures,Touchwood Pacific Partners 1",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Mighty Ducks,1992,6.4,10000000,50752337,40752337,101,"Comedy,Family",Walt Disney,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm X,1992,7.3,34000000,48169908,14169908,202,"Drama,History","JVC Entertainment,40 Acres & A Mule Filmworks,Warner Bros.",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Single White Female,1992,6,16000000,48017402,32017402,107,Thriller,Columbia Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Passenger 57,1992,5.6,15000000,44065653,29065653,84,"Action,Adventure,Thriller",Warner Bros.,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The Lawnmower Man,1992,5.4,10000000,32101000,22101000,108,"Horror,Thriller,Scifi","New Line Cinema,Allied Vision",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Candyman,1992,6.2,6000000,25792310,19792310,99,"Drama,Horror,Thriller","Propaganda Films,TriStar Pictures,PolyGram Filmed Entertainment",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Player,1992,6.9,8000000,21706101,13706101,124,"Comedy,Drama","Fine Line Features,Avenue Pictures Productions,Spelling Entertainment,Addis Wechsler Pictures",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Police Story 3: Supercop,1992,6.7,900000,20483423,19583423,95,"Action,Crime,Thriller","Golden Harvest Company,Golden Way Films Ltd.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Juice,1992,7,5000000,20146880,15146880,96,"Action,Crime,Drama,Thriller",Paramount Pictures,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pet Sematary II,1992,5,8000000,17092453,9092453,100,Horror,"Paramount Pictures,Columbus Circle Films",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Buffy the Vampire Slayer,1992,5.3,7000000,16624456,9624456,86,"Action,Comedy,Horror","Twentieth Century Fox Film Corporation,Kuzui Enterprises,Sandollar",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reservoir Dogs,1992,8.1,1200000,14661007,13461007,99,"Crime,Thriller","Live Entertainment,Lionsgate,Dog Eat Dog Productions Inc.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Memoirs of an Invisible Man,1992,5.7,40000000,14358033,-25641967,99,"Comedy,Fantasy,Scifi","Regency Enterprises,Alcor Films,Canal+,Warner Bros.,Cornelius Productions",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cool World,1992,4.9,30000000,14110589,-15889411,102,"Animation,Comedy,Fantasy","Paramount Pictures,Paramount Animation",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hellraiser III: Hell on Earth,1992,5.3,5000000,12534961,7534961,93,"Horror,Thriller,War","Fifth Avenue Entertainment,Trans Atlantic Entertainment,Lakeshore International",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Glengarry Glen Ross,1992,7.5,12500000,10725228,-1774772,100,"Crime,Drama,Mystery","New Line Cinema,GGR,Zupnik Cinema Group II",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492: Conquest of Paradise,1992,6.1,47000000,7191399,-39808601,154,"Action,Adventure,Drama,History","Paramount Pictures,Gaumont,France 3 Cinթma,ABC Pictures,Lթgende Entreprises,Due West,Cyrkfilms,MinistՌre de la Culture,Spanish Ministry of Culture",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fortress,1992,5.7,8000000,6739141,-1260859,95,"Action,Thriller,Scifi","Village Roadshow Pictures,Davis Entertainment,Fortress Films",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Twin Peaks: Fire Walk with Me,1992,7.3,10000000,4160851,-5839149,134,"Drama,Mystery","New Line Cinema,Ciby 2000,Janus Films",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Lieutenant,1992,6.9,1000000,2019469,1019469,96,"Crime,Drama",Bad Lt. Productions,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter Moon,1992,7,5000000,1862805,-3137195,139,"Thriller,Drama,Romance","Fine Line Features,R.P. Productions,Columbia Pictures Corporation,Les Films Alain Sarde,Canal+,Timothy Burrill Productions",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Braindead,1992,7.4,3000000,242623,-2757377,104,"Horror,Comedy","WingNut Films,New Zealand Film Commission,Avalon/NFU Studios",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terminator 2: Judgment Day,1991,7.7,100000000,520000000,420000000,137,"Action,Thriller,Scifi","Lightstorm Entertainment,Pacific Western,Canal+,Carolco Pictures,T2 Productions",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Robin Hood: Prince of Thieves,1991,6.6,48000000,390493908,342493908,143,Adventure,"Warner Bros.,Morgan Creek Productions",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Beauty and the Beast,1991,7.5,25000000,377350553,352350553,84,"Romance,Family,Animation,Fantasy,Music","Walt Disney Pictures,Walt Disney Animation Studios,Silver Screen Partners IV",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hook,1991,6.7,70000000,300854823,230854823,144,"Adventure,Fantasy,Comedy,Family","Amblin Entertainment,TriStar Pictures",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Silence of the Lambs,1991,8.1,19000000,272742922,253742922,119,"Crime,Drama,Thriller","Orion Pictures,Strong Heart/Demme Production",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JFK,1991,7.5,40000000,205405498,165405498,189,"Drama,Thriller,History","Camelot Productions,Canal Plus Group,Ixtlan Productions,Warner Bros.",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The Addams Family,1991,6.7,30000000,191502426,161502426,99,"Horror,Comedy,Fantasy","Paramount Pictures,Orion Pictures,Scott Rudin Productions",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cape Fear,1991,7,35000000,182300000,147300000,128,"Crime,Thriller","Universal Pictures,Amblin Entertainment,Cappa Productions,Tribeca Productions",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Hot Shots!,1991,6.4,26000000,181096164,155096164,84,"Action,Comedy,War",Twentieth Century Fox Film Corporation,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
City Slickers,1991,6.2,27000000,179033791,152033791,112,"Action,Adventure,Comedy,Drama,Western","Columbia Pictures,New Line Cinema,Castle Rock Entertainment",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sleeping with the Enemy,1991,6.1,19000000,174999005,155999005,99,"Drama,Crime,Thriller",Twentieth Century Fox Film Corporation,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Backdraft,1991,6.4,75000000,152368585,77368585,137,"Action,Crime,Drama,Mystery,Thriller","Universal Pictures,Trilogy Entertainment Group,Imagine Films Entertainment",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Fried Green Tomatoes,1991,7.6,11000000,119418501,108418501,130,"Drama,Comedy",Universal Pictures,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Star Trek VI: The Undiscovered Country,1991,6.7,27000000,96900000,69900000,113,"Scifi,Action,Adventure,Thriller",Paramount Pictures,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
The Naked Gun 2�_: The Smell of Fear,1991,6.6,23000000,86930411,63930411,85,"Comedy,Crime",Paramount Pictures,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Point Break,1991,6.9,24000000,83531958,59531958,120,"Action,Thriller,Crime","20th Century Fox,Largo Entertainment,JVC Entertainment Networks",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,5.8,25000000,78000000,53000000,88,"Scifi,Adventure,Action,Comedy,Family","New Line Cinema,Golden Harvest Company",1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
What About Bob?,1991,6.7,35000000,63710000,28710000,100,Comedy,"Touchwood Pacific Partners 1,Touchstone Pictures",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rocketeer,1991,6.3,42000000,62000000,20000000,108,"Action,Adventure,Scifi,Family",Walt Disney Pictures,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Last Boy Scout,1991,6.5,29000000,59509925,30509925,105,"Action,Thriller","Geffen Pictures,Silver Pictures,Warner Bros.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Boyz n the Hood,1991,7.4,6500000,57504069,51004069,112,"Crime,Drama",Columbia Pictures Corporation,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
New Jack City,1991,6.3,8500000,47624253,39124253,97,"Thriller,Crime,Drama","Warner Bros.,Jackson/McHenry Company,The,Jacmac Films",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Thelma & Louise,1991,7.2,16000000,45361000,29361000,130,"Drama,Thriller,Crime,Adventure","Pathթ Entertainment,Metro-Goldwyn-Mayer (MGM),Star Partners III Ltd.",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Fisher King,1991,7.2,24000000,41895491,17895491,137,"Comedy,Drama",TriStar Pictures,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Out for Justice,1991,5.9,14000000,39673161,25673161,91,"Action,Thriller,Crime","Warner Bros.,Arnold Kopelson Productions,Seagal/Nasso Productions",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Freddy's Dead: The Final Nightmare,1991,5.1,11000000,34872033,23872033,89,"Horror,Thriller,Comedy",New Line Cinema,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White Fang,1991,6.5,14000000,34793160,20793160,107,"Action,Adventure,Drama,Family","Walt Disney Pictures,Silver Screen Partners IV,Hybrid Productions Inc.",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Doors,1991,6.7,38000000,34416893,-3583107,140,"Drama,Music","Imagine Entertainment,Ixtlan Productions,Carolco Pictures,Bill Graham Films",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
